layer,mean,std,n
model.layers.8.self_attn.o_proj,-0.06119945606724286,0.046998065527729095,10485760
model.layers.8.self_attn.q_proj,-0.03743572800995025,0.033882520535015066,10485760
model.layers.8.self_attn.v_proj,-0.039731148040664264,0.03041409367370521,2621440
model.layers.9.mlp.down_proj,-0.03267656738887462,0.02581768904022226,24903680
model.layers.9.mlp.gate_proj,-0.13629152574607073,0.12926229689144111,24903680
model.layers.9.mlp.up_proj,-0.18540725250801954,0.14346378403221585,24903680
model.layers.9.self_attn.k_proj,-0.0810339462434058,0.0975845199096796,2621440
model.layers.9.self_attn.o_proj,-0.06006439531774958,0.0475194127021518,10485760
model.layers.9.self_attn.q_proj,-0.08141684873753548,0.08563317917406396,10485760
model.layers.9.self_attn.v_proj,-0.08542891273536952,0.06839954496112222,2621440
